url,filename,date,knesset_num,title
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot17_22.pdf,hachlatot17_22.pdf,2007-11-07,17,החלטת ועדת האתיקה בענין בעניין היעדרות חברי הכנסת מישיבות הכנסת
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot17_24.pdf,hachlatot17_24.pdf,2007-12-04,17,"החלטת ועדת האתיקה בענין קובלנה של חה""כ יצחק גלנטי וחה""כ דוד רותם נגד חה""כ סעיד נפאע"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot17_25.pdf,hachlatot17_25.pdf,2008-01-01,17,החלטת ועדת האתיקה בענין השארת שמו של חבר הכנסת בשם הפירמה או בעסק בהם היה שותף בטרם נבחר לכנסת
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot17_26.pdf,hachlatot17_26.pdf,2008-01-15,17,החלטת ועדת האתיקה בעניין קובלנה של התנועה למען איכות השלטון בישראל נגד השר משולם נהרי
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot17_27.pdf,hachlatot17_27.pdf,2008-02-05,17,"החלטת ועדת האתיקה בעניין קובלנה של השר עמי אילון נגד חה""כ אריה אלדד"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot17_30.pdf,hachlatot17_30.pdf,2008-05-27,17,החלטת ועדת האתיקה בעניין קובלנות הדדיות של חבר הכנסת אפי איתם ושל חבר הכנסת אחמד טיבי
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot17_28.pdf,hachlatot17_28.pdf,2008-05-27,17,החלטת ועדת האתיקה בעניין היעדרות חברי הכנסת מישיבות הכנסת בכנס החורף במושב השלישי של הכנסת ה-‎17
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot17_32.pdf,hachlatot17_32.pdf,2008-06-24,17,"החלטת ועדת האתיקה בעניין קובלנה של חה""כ קולט אביטל נגד חה""כ אריה אלדד"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot17_31.pdf,hachlatot17_31.pdf,2008-06-24,17,החלטת ועדת האתיקה בעניין בענין פרסום ומסירה של פרוטוקולים ומסמכים אחרים של הוועדה
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot17_33.pdf,hachlatot17_33.pdf,2008-07-08,17,"החלטת ועדת האתיקה בעניין קובלנה של מעיין אמודאי (יו""ר המשמרת הצעירה של מפלגת העבודה) נגד חה""כ בנימין נתניהו"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot17_34.pdf,hachlatot17_34.pdf,2008-07-29,17,החלטת ועדת האתיקה בעניין הגשת הצהרות הון בכנסת השבע עשרה
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot17_35.pdf,hachlatot17_35.pdf,2008-07-30,17,"החלטת ועדת האתיקה בענין צבירת נקודות מועדוני ""הנוסע המתמיד"""
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot17_39.pdf,hachlatot17_39.pdf,2008-10-28,17,החלטת ועדת האתיקה בענין השתתפות חברי הכנסת בכנסים הנערכים בישראל
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot17_38.pdf,hachlatot17_38.pdf,2008-10-28,17,החלטת ועדת האתיקה בעניין היעדרות חברי הכנסת מישיבות הכנסת בכנס הקיץ במושב השלישי של הכנסת ה-17
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot17_37.pdf,hachlatot17_37.pdf,2008-10-28,17,"החלטת ועדת האתיקה בענין קובלנה של מיכל רבדין נגד חה""כ נדיה חילו"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot17_36.pdf,hachlatot17_36.pdf,2008-10-28,17,"החלטת ועדת האתיקה בעניין קובלנה של מעיין אמודאי נגד חה""כ בנימין נתניהו"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot17_40.pdf,hachlatot17_40.pdf,2008-11-04,17,"החלטת ועדת האתיקה בענין בענין שהייה בחל""ת של חבר הכנסת בעת כהונתו"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot2.pdf,hchlatot2.pdf,2009-05-26,18,החלטת ועדת האתיקה בענין מתנות הנשלחות בדואר לחברי הכנסת
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot1.pdf,hchlatot1.pdf,2009-05-26,18,החלטת ועדת האתיקה בענין הכרה במנוחה אחרי לידה כהצדק סביר להיעדרות
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot3.pdf,hchlatot3.pdf,2009-05-27,18,החלטת ועדת האתיקה בענין השארת שמו של חבר הכנסת בשם הפירמה או בעסק בהם היה שותף בטרם נבחר לכנסת
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot4.pdf,hchlatot4.pdf,2009-06-03,18,החלטת ועדת האתיקה בענין השתתפות של חברי הכנסת בהפגנה
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot5.pdf,hchlatot5.pdf,2009-06-17,18,החלטת ועדת האתיקה בענין החזקת מניות ואיסור כהונה כדירקטור בחברה עסקית
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot6.pdf,hchlatot6.pdf,2009-07-14,18,"החלטת ועדת האתיקה בעניין פנייתו של היועץ המשפטי לממשלה ובקובלנותיהם של הפורום המשפטי למען ארץ ישראל ושל מר עמוס כהן נגד חה""כ רוני בר-און בעניין ההצבעה הכפולה ביום כ""ז באייר התשס""ג ( 29 במאי 2003)"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot7.pdf,hchlatot7.pdf,2009-09-29,18,החלטות הועדה בעניין התבטאויות של חברי כנסת –אתיקה וחופש הבטוי
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot8.pdf,hchlatot8.pdf,2009-10-14,18,החלטת ועדת האתיקה בענין התנהגות חברי הכנסת בכל הנוגע למתמחים בלשכותיהם
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot9.pdf,hchlatot9.pdf,2009-10-21,18,החלטת ועדת האתיקה בעניין היעדרות חברי הכנסת מישיבות הכנסת בכנס הקיץ במושב הראשון של הכנסת ה-18
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot10.pdf,hchlatot10.pdf,2009-10-26,18,"החלטת ועדת האתיקה בענין קובלנתו של חה""כ מיכאל בן ארי נגד חה""כ ציפי לבני"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot11.pdf,hchlatot11.pdf,2009-11-03,18,החלטת ועדת האתיקה הגשת הצהרת הון
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot12.pdf,hchlatot12.pdf,2009-11-04,18,"החלטת ועדת האתיקה בנוגע בקשה לאישור נסיעות לחו""ל במימון גורם חיצוני או בהתלוות חה""כ לנסיעת שר"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot13.pdf,hchlatot13.pdf,2009-11-09,18,"החלטת ועדת האתיקה בענין חה""כ אחמד טיבי וג'מאל זחאלקה בגין יציאתם למדינות אויב"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot14.pdf,hchlatot14.pdf,2009-11-11,18,"החלטת ועדת האתיקה בענין קובלנתם של חה""כ אורית זוארץ ואברהם מיכאלי נגד חה""כ הורביץ"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot15.pdf,hchlatot15.pdf,2009-11-17,18,"החלטת ועדת האתיקה בענין צירוף עוזר פרלמנטרי לנסיעה לחו""ל של ראש אופוזיציה"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot16.pdf,hchlatot16.pdf,2009-11-25,18,"החלטת ועדת האתיקה בענין קובלנת מנכ""ל אדם טבע ודין נגד חברי סיעת ש""ס"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot19.pdf,hchlatot19.pdf,2009-12-09,18,החלטת ועדת האתיקה בענין שדרוג כרטיס טיסה לשר הביטחון ולרעייתו ממחלקת עסקים למחלקה ראשונה
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot18.pdf,hchlatot18.pdf,2009-12-09,18,"החלטת ועדת האתיקה בעניין שתי קובלנות: האחת נגד חבר הכנסת מיכאל בן ארי, והאחרת נגד חבר הכנסת דב חנין"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot17.pdf,hchlatot17.pdf,2009-12-09,18,"החלטת ועדת האתיקה בעניין תיקון סעיף 9 להחלטת הוועדה בדבר שהייה בחל""ת של חבר הכנסת בעת כהונתו בעקבות פנייתו של חבר הכנסת חיים כץ לועדת האתיקה בעקבות פנייתו של חבר הכנסת חיים כץ לועדת האתיקה"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot20.pdf,hchlatot20.pdf,2010-02-16,18,"החלטת ועדת האתיקה בעניין קובלנתו של עו""ד נתנאל פרץ בדבר התנהגות סגן שר החוץ, חה""כ דני אילון"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot22.pdf,hchlatot22.pdf,2010-02-23,18,"החלטת ועדת האתיקה בענין קובלנתה של טלי גורן, סמנכ""ל רגולציה של חברת ""קשת"" נגד חה""כ יעקב כץ"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot21.pdf,hchlatot21.pdf,2010-02-23,18,"החלטת ועדת האתיקה בקובלנתו של הפורום המשפטי למען ארץ ישראל נגד חה""כ ג'מאל זחאלקה"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot23.pdf,hchlatot23.pdf,2010-03-10,18,החלטת ועדת האתיקה בענין קבלת כרטיסים להופעתה של מדונה על ידי שר התיירות
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot24.pdf,hchlatot24.pdf,2010-03-17,18,החלטת ועדת האתיקה שלא לדון בקובלנות שפורסמו בתקשורת עם הגשתן לווועדה
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot25.pdf,hchlatot25.pdf,2010-05-31,18,החלטה של ועדת האתיקה בענין קובלנתו של חבר הכנסת מגלי והבה נגד חבר הכנסת אופיר אקוניס
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot26.pdf,hchlatot26.pdf,2010-06-01,18,"החלטה של ועדת האתיקה בענין קובלנתו של עו""ד ראובן פרנקו נגד חבר הכנסת יצחק וקנין"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot27.pdf,hchlatot27.pdf,2010-06-02,18,"החלטת ועדת האתיקה בענין קובלנתו מר יריב אופנהיימר, מזכ""ל שלום עכשיו נגד חבר הכנסת מיכאל בן ארי"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot31.pdf,hchlatot31.pdf,2010-06-07,18,"החלטת ועדת האתיקה בענין קובלנתו של פרופ' אלון הראל נגד חבר הכנסת זבולון אורלב, יו""ר ועדת החינוך, התרבות והספורט"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot30.pdf,hchlatot30.pdf,2010-06-07,18,"החלטת ועדת האתיקה בעניין קובלנתו של עו""ד אוריאל לין נגד חבר הכנסת אילן גילאון"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot29.pdf,hchlatot29.pdf,2010-06-07,18,"החלטת ועדת האתיקה בעניין קובלנתה של רחל ליאל, מנכ""לית הקרן החדשה לישראל נגד חברת הכנסת רונית תירוש"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot28.pdf,hchlatot28.pdf,2010-06-07,18,החלטת ועדת האתיקה בעניין קובלנתו של יושב ראש הכנסת ראובן ריבלין נגד חבר הכנסת יואל חסון
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot33.pdf,hchlatot33.pdf,2010-06-22,18,"החלטת ועדת האתיקה הקובלנה של חה""כ אילטוב נגד חה""כ טלב אלסאנע בענין העלמת הדרכונים"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot32.pdf,hchlatot32.pdf,2010-06-22,18,"החלטת ועדת האתיקה קובלנה של חה""כ זוארץ נגד ראש הממשלה"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot34.pdf,hchlatot34.pdf,2010-07-07,18,"החלטת ועדת האתיקה בקובלנתו של חה""כ אורי אריאל נגד חה""כ אהוד ברק, שר הביטחון, בעניין שידרוג כרטיס טיסה בטיסת אל על ממחלקת עסקים למחלקה ראשונה"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot36.pdf,hchlatot36.pdf,2010-08-03,18,החלטת ועדת האתיקה בקובלנות נגד חברת הכנסת דליה איציק בעניין שיפוץ דירת השרד
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot35.pdf,hchlatot35.pdf,2010-08-03,18,"החלטת ועדת האתיקה בעניין קובלנתו של שר הרווחה והשירותים החברתיים, חה""כ יצחק הרצוג נגד חה""כ מרינה סולודקין"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot40.pdf,hchlatot40.pdf,2010-11-15,18,החלטת ועדת האתיקה בעניין קובלנתו של חבר הכנסת מיכאל בן ארי נגד חבר הכנסת אחמד טיבי
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot39.pdf,hchlatot39.pdf,2010-11-15,18,החלטת ועדת האתיקה בעניין קובלנתו של חבר הכנסת מיכאל בן ארי נגד חבר הכנסת מוחמד ברכה
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot38.pdf,hchlatot38.pdf,2010-11-15,18,החלטת ועדת האתיקה בעניין נסיעתם של ששה חברי כנסת ללוב
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot41.pdf,hchlatot41.pdf,2010-11-23,18,החלטת ועדת האתיקה בעניין קובלנתו של מר רחמים אליהו נגד חבר הכנסת שי חרמש
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot43.pdf,hchlatot43.pdf,2010-11-29,18,החלטת ועדת האתיקה בעניין פנייתו של חבר הכנסת דני דנון בנושא קידום הצעת חוק
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot44.pdf,hchlatot44.pdf,2010-12-13,18,"החלטת ועדת האתיקה בעניין קובלנתו של הפורום המשפטי למען א""י נגד חבר הכנסת שלמה מולה"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot45.pdf,hchlatot45.pdf,2010-12-27,18,"החלטת ועדת האתיקה בעניין קובלנת תנועת אומ""ץ נגד חברת הכנסת יוליה שמאלוב ברקוביץ'"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot46.pdf,hchlatot46.pdf,2011-02-21,18,"החלטת ועדת האתיקה בעניין קובלנת עמותת במתנ""ה נגד חברת הכנסת עינת וילף"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot47.pdf,hchlatot47.pdf,2011-02-22,18,החלטת ועדת האתיקה בעניין הפרת הסכם קיזוז
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot48.pdf,hchlatot48.pdf,2011-05-31,18,"החלטת ועדת האתיקה בעניין קובלנתו של חה""כ אחמד טיבי נגד חה""כ דני דנון"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot49.pdf,hchlatot49.pdf,2011-06-01,18,"החלטת ועדת האתיקה בענין נסיעתו של חה""כ אחמד טיבי"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot51.pdf,hchlatot51.pdf,2011-06-28,18,"החלטת ועדת האתיקה בעניין היעדרות חברי הכנסת מישיבות הכנסת בכנס החורף של המושב השלישי של הכנסת ה-18, אוקטובר 2010 עד אפריל 2011"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot50.pdf,hchlatot50.pdf,2011-06-28,18,"החלטת ועדת האתיקה בענין קובלנות של חה""כ דני דנון ואורלב נגד חה""כ טלב אלסאנע"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot52.pdf,hchlatot52.pdf,2011-07-05,18,"החלטת ועדת האתיקה קובלנה של הפורום המשפטי למען ארץ ישראל נגד חה""כ חנין זועבי וג'מאל זחאלקה"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot54.pdf,hchlatot54.pdf,2011-07-13,18,"החלטת ועדת האתיקה בעניין קובלנות של תנועת אומ""ץ נגד חבר הכנסת חיים כץ"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot53.pdf,hchlatot53.pdf,2011-07-13,18,"החלטת ועדת האתיקה בענין צירוף עוזרים פרלמנטריים לנסיעות לחו""ל במימון גוף חיצוני"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot55.pdf,hchlatot55.pdf,2011-07-18,18,"החלטת ועדת האתיקה בעניין קובלנות נגד חה""כ חנין זועבי בשל השתתפותה במשט לעזה בחודש מאי 2010"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot56.pdf,hchlatot56.pdf,2011-08-01,18,החלטת ועדת האתיקה בעניין התבטאויות הכוללות דימויים מעולם התוכן של השואה
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot57.pdf,hchlatot57.pdf,2011-08-02,18,החלטת ועדת האתיקה בעניין הדיון על המשט לעזה
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot60.pdf,hchlatot60.pdf,2011-08-03,18,"החלטת ועדת האתיקה בענין קובלנתה של חה""כ מירי רגב נגד חה""כ ניצן הורביץ"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot59.pdf,hchlatot59.pdf,2011-08-03,18,"החלטת ועדת האתיקה בענין קובלנתו של חה""כ אחמד טיבי נגד חה""כ בן ארי"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot58.pdf,hchlatot58.pdf,2011-08-03,18,"החלטת ועדת האתיקה בענין קובלנתו של חה""כ אחמד טיבי נגד חה""כ אופיר אקוניס"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot61.pdf,hchlatot61.pdf,2011-11-09,18,"החלטת ועדת האתיקה בעניין היעדרות חברי הכנסת מישיבות הכנסת בכנס הקיץ של המושב השלישי של הכנסת ה-18, מאי עד אוגוסט 2011"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot62.pdf,hchlatot62.pdf,2011-12-06,18,החלטת ועדת האתיקה בעניין קובלנה של השר שלום שמחון נגד חבר הכנסת יואל חסון
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot65.pdf,hchlatot65.pdf,2012-01-03,18,החלטת ועדת האתיקה בעניין קובלנה של חברת הכנסת אורלי לוי אבקסיס נגד חבר הכנסת זבולון אורלב
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot64.pdf,hchlatot64.pdf,2012-01-03,18,החלטת ועדת האתיקה בעניין קובלנה של חבר הכנסת דני דנון נגד חברת הכנסת חנין זועבי
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot63.pdf,hchlatot63.pdf,2012-01-03,18,החלטת ועדת האתיקה בעניין קובלנות הדדיות של סגן השר איוב קרא וחבר הכנסת רוני בר-און
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot67.pdf,hchlatot67.pdf,2012-01-10,18,"החלטת ועדת האתיקה בעניין קובלנה של יו""ר הכנסת נגד חבר הכנסת רוברט טיבייב"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot66.pdf,hchlatot66.pdf,2012-01-10,18,"החלטת ועדת האתיקה בעניין קובלנה של יו""ר הכנסת נגד חברת הכנסת אנסטסיה מיכאלי"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot69.pdf,hchlatot69.pdf,2012-01-17,18,החלטת ועדת האתיקה בעניין קובלנות נגד חבר הכנסת דוד רותם בשל התבטאויות
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot68.pdf,hchlatot68.pdf,2012-01-17,18,"החלטת ועדת האתיקה בעניין קובלנה של חה""כ אנסטסיה מיכאלי נגד חה""כ אחמד טיבי"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot70.pdf,hchlatot70.pdf,2012-01-24,18,"החלטת ועדת האתיקה בעניין נסיעתה של חה""כ חנין זועבי ללא אישור הוועדה לדרום אפריקה"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot71.pdf,hchlatot71.pdf,2012-02-07,18,החלטת ועדת האתיקה בקובלנות נגד חבר הכנסת אחמד טיבי בשל התבטאויות במליאה
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot72.pdf,hchlatot72.pdf,2012-02-22,18,"החלטת ועדת האתיקה בקובלנות חברי סיעת רע""ם-תע""ל נגד חה""כ יצחק וקנין"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot73.pdf,hchlatot73.pdf,2012-03-05,18,"החלטת ועדת האתיקה בקובלנות נגד חבר הכנסת אחמד טיבי בשל נאום ב""יום השאהיד"""
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot76.pdf,hchlatot76.pdf,2012-03-21,18,"החלטת ועדת האתיקה נסיעת חברי כנסת לחו""ל ללא היתר מראש וללא שהומצאו המסמכים הדרושים"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot75.pdf,hchlatot75.pdf,2012-03-21,18,"החלטת ועדת האתיקה בעניין קובלנה של תנועת אומ""ץ נגד סגן השר איוב קרא"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot74.pdf,hchlatot74.pdf,2012-03-21,18,החלטת ועדת האתיקה בעניין השתתפות חברי הכנסת בתכניות באמצעי התקשורת
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot77.pdf,hchlatot77.pdf,2012-05-22,18,"החלטת ועדת האתיקה בעניין קובלנה של חה""כ אחמד טיבי נגד השר אביגדור ליברמן"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot78.pdf,hchlatot78.pdf,2012-05-29,18,"החלטת ועדת האתיקה בעניין נסיעה לחו""ל ללא היתר מראש - חה""כ חנין זועבי"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot80.pdf,hchlatot80.pdf,2012-06-12,18,החלטת ועדת האתיקה בעניין היעדרות חברי הכנסת מישיבות הכנסת בכנס החורף של המושב הרביעי של הכנסת ה 18- אוקטובר 2011 עד מרץ 2012
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot79.pdf,hchlatot79.pdf,2012-06-12,18,"החלטת ועדת האתיקה בעניין קובלנות נגד חבר הכנסת אלכס מילר, יו""ר ועדת החינוך התרבות והספורט"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot81.pdf,hchlatot81.pdf,2012-06-27,18,"החלטת ועדת האתיקה בעניין קובלנה של תנועת אומ""ץ נגד חה""כ יצחק וקנין"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot82.pdf,hchlatot82.pdf,2012-07-09,18,החלטת ועדת האתיקה בעניין קובלנות בעניין התבטאויות של חברי כנסת בקשר למסתננים לישראל
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot88.pdf,hchlatot88.pdf,2012-12-31,18,החלטת ועדת האתיקה בקובלנה של התנועה למען איכות השלטון בישראל נגד חבר הכנסת יובל צלנר
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot87.pdf,hchlatot87.pdf,2012-12-31,18,החלטת ועדת האתיקה בעניין קובלנות נגד חבר הכנסת מיכאל בן ארי
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot86.pdf,hchlatot86.pdf,2012-12-31,18,החלטת ועדת האתיקה בעניין קובלנה של חבר הכנסת מיכאל בן ארי נגד חבר הכנסת אחמד טיבי
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot85.pdf,hchlatot85.pdf,2012-12-31,18,החלטת ועדת האתיקה בעניין קובלנות נגד חבר הכנסת מיכאל בן ארי בעניין התבטאויות
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot84.pdf,hchlatot84.pdf,2012-12-31,18,"החלטת ועדת האתיקה בעניין היעדרות חברי הכנסת מישיבות הכנסת בכנס הקיץ של המושב הרביעי של הכנסת ה-18, אפריל 2012 עד יולי 2012"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hchlatot83.pdf,hchlatot83.pdf,2012-12-31,18,החלטת ועדת האתיקה בענין התבטאויות של חברי כנסת נגד אישים וארגונים.
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot19_1.pdf,hachlatot19_1.pdf,2013-06-17,19,החלטת ועדת האתיקה בענין שכירת לשכה פרלמנטרית בתוך גוף ציבורי או עסק פעיל
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot19_2.pdf,hachlatot19_2.pdf,2013-07-02,19,החלטת ועדת האתיקה בענין התבטאויות חברי הכנסת
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot19_4.pdf,hachlatot19_4.pdf,2013-07-23,19,החלטת ועדת האתיקה בענין הגשת הצהרות הון בתחילת הכנסת ה-19
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot19_3.pdf,hachlatot19_3.pdf,2013-07-23,19,החלטת ועדת האתיקה בעניין קריעת מסמכים פרלמנטריים מעל דוכן הכנסת
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot19_5.pdf,hachlatot19_5.pdf,2013-07-31,19,"החלטת ועדת האתיקה בקובלנה של חה""כ אלעזר שטרן נגד השר אורי אריאל"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot19_9.pdf,hachlatot19_9.pdf,2013-10-10,19,"בדבר שימוש בתואר המתייחס להשכלה גבוהה, סמיכה לרבנות, שירות צבאי וכיוצ""ב"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot19_6.pdf,hachlatot19_6.pdf,2013-11-05,19,"החלטת ועדת האתיקה בעניין היעדרות חברי הכנסת בכנס הקיץ של המושב הראשון של הכנסת ה-19, אפריל-אוגוסט 2013"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot19_7.pdf,hachlatot19_7.pdf,2013-11-13,19,"החלטת ועדת האתיקה בעניין הקובלנה של יושב ראש הכנסת נגד חה""כ מאיר פרוש"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot19_8.pdf,hachlatot19_8.pdf,2013-11-19,19,החלטת ועדת האתיקה בעניין הגשת הצהרות הון בתחילת הכנסת ה-19 - החלטת המשך להחלטה מס' 4/19
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot19_10.pdf,hachlatot19_10.pdf,2013-12-17,19,"החלטת ועדת האתיקה בקובלנות נגד חה""כ מירי רגב בקשר לניהול ישיבת ועדת הפנים והגנת הסביבה"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot19_11.pdf,hachlatot19_11.pdf,2014-02-05,19,החלטת ועדת האתיקה בעניין קובלנות בקשר להתנהלות חברי הכנסת בישיבת ועדת הפנים והגנת הסביבה ביום 4.11.2013 וביום 3.12.2013
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot19_12.pdf,hachlatot19_12.pdf,2014-03-19,19,"החלטת ועדת האתיקה בקובלנה של השרה לימור לבנת נגד סגן יו""ר הכנסת חה""כ אחמד טיבי"
https://main.knesset.gov.il/Activity/committees/Ethics/Documents/hachlatot19_14.pdf,hachlatot19_14.pdf,2014-07-08,19,החלטת ועדת האתיקה בעניין הצהרה של חבר כנסת הנוגעת להפרת חוק שהוא פועל לשינויו
